n,9.000,25.000,7.000,20.000,4.000,111.000,1.000,36.000,69.000,27.000,3.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1925.100,1269.000,72.000,62.070,9.000,19.631,8.600,11.800,12.530,19.000,8.690,25.000,70.000,24.000,0.000,1.000,0.107,0.509,7599.000,1278.000,134.000,16.418,2.582,2.660
n,12.000,31.000,5.000,24.000,12.000,300.000,0.000,76.000,250.000,97.000,11.000,8.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,4377.600,2903.000,197.000,65.010,7.800,16.134,8.500,11.000,12.980,20.333,7.620,68.000,180.000,62.000,0.000,6.000,0.283,0.515,17622.000,2983.000,408.000,26.471,4.961,4.995
n,2.000,2.000,4.000,12.000,1.000,27.000,0.000,70.000,21.000,43.000,9.000,7.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1035.000,545.000,14.000,6.610,22.000,30.331,16.800,30.000,22.640,31.500,10.610,50.000,13.000,48.000,0.000,2.000,0.172,0.449,3907.000,615.000,203.000,36.946,12.846,13.171
n,2.000,2.000,4.000,15.000,12.000,40.000,0.000,49.000,26.000,118.000,13.000,5.000,0.000,0.000,0.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1146.600,638.000,25.000,28.670,15.600,24.990,12.100,22.300,21.180,30.000,9.950,18.000,26.000,17.000,0.000,1.000,0.290,0.496,4504.000,738.000,216.000,44.907,13.821,13.821
n,0.000,0.000,2.000,3.000,3.000,21.000,0.000,115.000,7.000,48.000,13.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1090.800,618.000,18.000,19.740,19.000,28.859,13.000,23.300,17.300,26.500,10.520,12.000,19.000,12.000,0.000,0.000,0.113,0.362,4073.000,678.000,113.000,56.637,9.735,9.735
y/n,2.000,3.000,4.000,70.000,2.000,89.000,0.000,2995.000,58.000,429.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10414.800,4988.000,135.000,-8.280,23.600,19.751,15.100,29.500,23.330,10.333,6.650,338.000,65.000,167.000,72.000,99.000,0.162,0.171,37262.000,5367.000,1268.000,20.741,5.497,5.497
y,6.000,26.000,4.000,17.000,14.000,253.000,0.000,59.000,198.000,88.000,15.000,3.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3764.700,2306.000,125.000,52.800,10.500,20.826,9.600,13.500,14.390,5.800,9.080,77.000,122.000,72.000,0.000,5.000,0.256,0.513,14484.000,2361.000,231.000,35.065,4.024,4.108
n,18.000,55.000,7.000,393.000,38.000,693.000,21.000,272.000,704.000,170.000,134.000,36.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,1.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,7.000,10281.600,7096.000,373.000,69.110,8.300,16.697,8.000,10.600,10.500,14.000,7.380,258.000,369.000,198.000,0.000,60.000,0.304,0.548,39910.000,7231.000,653.000,29.403,3.250,3.388
n,10.000,21.000,5.000,20.000,38.000,393.000,0.000,172.000,166.000,129.000,6.000,4.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6651.900,4321.000,189.000,56.690,11.000,18.806,10.000,14.500,13.230,63.000,7.790,124.000,183.000,86.000,32.000,6.000,0.160,0.497,26126.000,4472.000,422.000,36.730,4.852,5.076
y,12.000,24.000,5.000,18.000,18.000,257.000,0.000,103.000,122.000,84.000,12.000,7.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4968.000,3058.000,123.000,46.200,13.000,21.352,10.700,15.800,13.580,30.500,8.580,86.000,119.000,75.000,0.000,11.000,0.160,0.496,18607.000,3125.000,324.000,28.395,4.096,4.160
y,4.000,11.000,2.000,7.000,1.000,87.000,0.000,65.000,54.000,23.000,7.000,7.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1872.000,1169.000,72.000,55.030,9.600,19.498,9.400,11.800,13.400,6.857,8.790,21.000,72.000,19.000,0.000,2.000,0.222,0.542,7208.000,1177.000,104.000,21.154,2.379,2.464
n,2.000,3.000,3.000,12.000,3.000,31.000,0.000,58.000,17.000,102.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1186.200,574.000,18.000,-3.200,21.600,29.534,17.000,27.900,24.430,18.750,11.050,20.000,17.000,15.000,2.000,3.000,0.200,0.355,4420.000,671.000,162.000,57.407,15.052,15.201
n,1.000,1.000,3.000,16.000,0.000,7.000,0.000,66.000,17.000,106.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,578.700,314.000,8.000,14.770,20.900,31.183,12.400,31.000,23.740,58.000,10.910,-1.000,0.000,0.000,0.000,0.000,0.188,0.273,2180.000,400.000,205.000,38.537,22.000,22.000
y,12.000,25.000,5.000,9.000,43.000,414.000,0.000,505.000,111.000,28.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9501.300,5898.000,304.000,51.780,10.900,17.369,10.600,13.900,14.270,57.000,7.600,145.000,302.000,79.000,66.000,0.000,0.080,0.402,37252.000,5984.000,405.000,35.309,3.543,3.610
n,18.000,144.000,6.000,115.000,75.000,982.000,12.000,883.000,481.000,56.000,11.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,7.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18887.400,13233.000,862.000,72.760,6.900,12.996,8.700,9.500,10.720,13.000,6.310,417.000,911.000,305.000,0.000,112.000,0.102,0.468,75385.000,13322.000,1610.000,15.404,2.282,2.312
n,8.000,12.000,7.000,42.000,18.000,238.000,0.000,158.000,181.000,143.000,7.000,5.000,0.000,0.000,0.000,1.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3613.500,2336.000,134.000,62.270,8.900,18.104,8.500,13.000,14.150,14.500,8.110,61.000,136.000,41.000,10.000,10.000,0.252,0.551,14415.000,2465.000,420.000,36.429,6.734,7.383
n,0.000,0.000,3.000,15.000,0.000,20.000,0.000,24.000,30.000,55.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,635.400,387.000,20.000,51.780,10.900,22.163,9.300,16.500,17.460,19.000,9.490,14.000,21.000,14.000,0.000,0.000,0.097,0.298,2541.000,462.000,121.000,45.455,16.883,16.883
n,0.000,0.000,2.000,2.000,1.000,28.000,0.000,34.000,6.000,45.000,14.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,817.200,470.000,19.000,37.940,14.100,26.263,11.800,19.800,18.510,31.500,10.540,18.000,19.000,18.000,0.000,0.000,0.207,0.522,3206.000,525.000,99.000,58.586,12.000,12.000
n,5.000,8.000,5.000,29.000,8.000,257.000,0.000,129.000,209.000,158.000,6.000,4.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3526.200,2342.000,117.000,59.640,9.900,18.779,9.600,13.800,13.750,14.500,8.090,54.000,112.000,38.000,4.000,12.000,0.288,0.547,14251.000,2460.000,372.000,35.753,6.138,6.748
n,11.000,25.000,5.000,21.000,27.000,386.000,0.000,177.000,155.000,171.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6811.200,4669.000,186.000,54.460,11.900,19.151,9.900,14.900,12.310,56.000,7.690,118.000,184.000,104.000,0.000,14.000,0.230,0.494,27387.000,4857.000,518.000,44.208,5.991,5.991
n,10.000,26.000,7.000,118.000,199.000,289.000,3.000,123.000,319.000,77.000,19.000,10.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,4324.500,3036.000,163.000,69.520,8.200,18.162,8.300,11.200,11.370,26.000,8.000,63.000,164.000,57.000,0.000,6.000,0.181,0.509,17467.000,3120.000,328.000,34.756,4.455,4.455
n,17.000,40.000,9.000,76.000,424.000,1453.000,0.000,1898.000,236.000,2294.000,12.000,4.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,45396.900,24255.000,665.000,9.050,21.100,22.054,15.800,27.000,20.490,59.000,7.600,1168.000,607.000,1067.000,3.000,98.000,0.091,0.372,175467.000,27115.000,3598.000,75.653,11.256,11.344
n,1.000,1.000,3.000,6.000,2.000,29.000,0.000,29.000,15.000,31.000,8.000,4.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1047.600,610.000,27.000,40.080,13.300,25.138,11.800,17.100,16.600,27.500,10.320,15.000,25.000,14.000,0.000,1.000,0.280,0.547,3942.000,638.000,114.000,29.825,5.799,5.799
n,1.000,1.000,3.000,10.000,1.000,5.000,0.000,17.000,16.000,30.000,13.000,9.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,259.200,164.000,9.000,53.000,10.400,22.695,9.400,17.700,19.670,7.833,9.830,17.000,9.000,17.000,0.000,0.000,0.566,0.685,1052.000,192.000,93.000,26.882,15.104,15.104
y/n,18.000,52.000,8.000,31.000,280.000,746.000,0.000,928.000,121.000,1148.000,166.000,95.000,4.000,0.000,1.000,1.000,2.000,7.000,2.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,54.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,9.000,17216.100,9533.000,653.000,39.740,11.300,18.582,11.000,15.700,18.840,67.000,8.600,1040.000,794.000,733.000,202.000,105.000,0.216,0.520,68562.000,10193.000,978.000,63.292,8.820,9.369
y,17.000,47.000,7.000,111.000,32.000,608.000,0.000,371.000,321.000,237.000,69.000,40.000,0.000,0.000,1.000,0.000,0.000,31.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,11726.100,7228.000,353.000,50.670,11.300,18.739,10.500,13.700,13.400,16.000,8.020,365.000,338.000,310.000,0.000,55.000,0.166,0.470,44241.000,7462.000,741.000,41.430,5.052,5.092
n,3.000,4.000,6.000,11.000,8.000,304.000,0.000,135.000,163.000,173.000,49.000,32.000,0.000,0.000,1.000,3.000,0.000,8.000,0.000,0.000,0.000,0.000,1.000,1.000,4.000,0.000,2.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,9.000,4907.700,3270.000,141.000,56.390,11.200,19.989,9.000,15.400,14.100,60.000,8.230,169.000,192.000,106.000,24.000,39.000,0.132,0.447,19952.000,3457.000,523.000,34.034,6.509,6.827
n,0.000,0.000,4.000,29.000,0.000,19.000,0.000,82.000,29.000,196.000,29.000,27.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,13.000,1.000,0.000,4.000,1367.100,766.000,18.000,11.320,22.300,31.312,13.800,31.100,22.120,55.000,10.590,50.000,17.000,50.000,0.000,0.000,0.090,0.210,5466.000,946.000,282.000,58.865,19.767,19.979
n,3.000,6.000,2.000,4.000,4.000,25.000,0.000,35.000,7.000,51.000,8.000,6.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,636.300,408.000,21.000,51.780,10.900,22.897,8.700,14.000,14.330,27.500,9.780,49.000,19.000,49.000,0.000,0.000,0.175,0.495,2462.000,449.000,106.000,43.396,11.804,11.804
n,7.000,8.000,1.000,2.000,3.000,86.000,0.000,25.000,65.000,29.000,5.000,2.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1075.500,725.000,45.000,63.590,8.400,19.806,7.900,10.900,12.350,14.250,8.920,23.000,37.000,18.000,4.000,1.000,0.378,0.541,4308.000,732.000,83.000,10.843,2.459,2.459
n,1.000,1.000,3.000,7.000,0.000,30.000,0.000,26.000,11.000,70.000,9.000,9.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1041.300,633.000,38.000,54.520,9.800,18.917,10.700,12.900,14.500,62.000,8.510,27.000,34.000,18.000,0.000,9.000,0.212,0.427,3900.000,699.000,150.000,48.667,10.873,11.159
y,3.000,8.000,8.000,16.000,10.000,90.000,1.000,44.000,54.000,59.000,5.000,4.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1696.500,1072.000,51.000,50.160,11.500,23.087,10.100,14.700,14.210,15.000,9.690,61.000,55.000,61.000,0.000,0.000,0.237,0.556,6689.000,1125.000,131.000,46.565,6.489,6.756
n,0.000,0.000,5.000,13.000,3.000,20.000,0.000,131.000,14.000,141.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1061.100,634.000,9.000,-8.440,31.900,41.832,18.200,45.300,22.710,61.000,11.740,105.000,7.000,103.000,1.000,1.000,0.038,0.143,4571.000,799.000,236.000,68.644,25.407,25.407
n,8.000,21.000,5.000,10.000,13.000,223.000,0.000,48.000,160.000,52.000,11.000,8.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,3042.900,2075.000,160.000,66.740,7.200,16.973,7.500,9.000,11.350,19.333,8.140,43.000,167.000,42.000,0.000,1.000,0.195,0.520,12167.000,2136.000,268.000,29.104,4.260,4.260
